ocm_id,ocm_uuid,ocm_title,ocm_latitude,ocm_longitude,ocm_operator,ocm_usage_cost,ocm_number_of_points,ocm_address_line1,ocm_town,ocm_postcode,ocm_plug_types,ocm_connection_count,ocm_max_power_kw,ocm_date_last_verified
148518,9E0D30B8-8C5E-4D08-94C9-FF446A00C6A4,Cockburn City,-32.10025888377409,115.78420217798998,(Unknown Operator),Free,2.0,Rockingham Road,Spearwood,,Type I (AS 3112); Unknown,4,7.0,2024-11-06T08:16:00Z
148394,167F5ECC-E00D-4584-A7A3-8C78582F8920,Brookton Roadhouse,-32.36587280589187,117.00898342794426,Chargestar (AU),$0.45 / kWh,1.0,83 Brookton Highway (SR 40),Brookton,6306,Type 2 (Socket Only),1,22.0,2021-10-13T05:55:00Z
148393,40096043-B1DF-4147-A092-53FF3A53B12E,Williams Woolshed,-33.0251679447563,116.878630733403,Tesla (Tesla-only charging),$0.50 / kWh for non Woolshed customers,1.0,101 Albany Highway,Williams,6391,Tesla (Model S/X); Three Phase 5-Pin (AS/NZ 3123),2,11.0,2023-09-15T12:10:00Z
148118,66D5BD26-3BE9-4F12-BD17-3483E089AF4C,Bayshore Drive,-28.631451697887982,153.5823891501135,Chargefox,Free,2.0,Bayshore Drive,Ewingsdale,2481,Type 2 (Socket Only),6,22.0,2023-07-13T23:23:00Z
148115,128D69E4-CCF5-4575-961C-27EE58C62817,Horizon Power Bentley Head Office,-31.995196035136118,115.89250825694853,Chargefox,Free,1.0,18 Brodie-Hall Drive,Bentley,6102,Type 2 (Socket Only),1,22.0,2023-07-13T23:29:00Z
148059,2B63831C-F284-4174-AB73-24ECD57CF164,Wanneroo Civic Centre,-31.748960847062506,115.80648266974981,(Business Owner at Location),Free,2.0,23 Dundebar Road,Wanneroo,6065,Type 2 (Socket Only),1,22.0,2021-10-13T06:00:00Z
148058,13204D24-FBE6-45AC-9BDD-A23874EA5C86,EV Works,-31.804428385948206,115.837026652119,(Business Owner at Location),,1.0,10 Wem La,Joondalup,6065,Type 1 (J1772); Type 2 (Socket Only),2,7.2,2020-01-24T08:00:00Z
148057,8873BA78-3BD5-4841-B336-DEAD6F53DC73,Wild West Hyundai,-31.795188,115.815028,(Business Owner at Location),,2.0,Automotive Drive,Joondalup,6065,Type 2 (Socket Only),1,7.2,2020-01-24T07:54:00Z
148050,5C90D5E4-913A-4CE1-97F6-13022A138D18,Primewest Gwelup,-31.87637320132322,115.79758574847699,Chargefox,$0.45 per kWh,1.0,707 North Beach Road,Gwelup,6018,Type 2 (Socket Only),1,22.0,2025-08-09T09:32:00Z
148049,979124B0-4743-43E5-B3AA-6F4B087ADC3D,Goomalling Railway Station,-31.297932355982823,116.82735840901171,(Unknown Operator),,2.0,Railway Terrace,Goomalling,6460,CCS (Type 2); Three Phase 5-Pin (AS/NZ 3123),2,40.0,2025-12-04T08:37:00Z
148048,B23C7DD9-BD36-410A-B560-4C08A2D74504,Toodyay Shire,-31.55077625511821,116.46758905677257,EO Charging,See EO app,2.0,Duke Street North,Toodyay,6566,Type 2 (Socket Only),2,22.0,2026-03-06T04:00:00Z
148040,B83E9E07-A9F8-401F-B9D2-5E46FB87973B,Leederville Memorial Gardens,-31.94026371815405,115.83768103158661,EO Charging,See EO app,2.0,Cambridge Street,Perth,6007,Type 2 (Socket Only),1,11.0,2021-10-13T05:56:00Z
148039,8437BCC3-2C36-48ED-B2F9-E64E84448244,Floreat Beach - The Kiosk,-31.929295412938984,115.75608933968465,Exploren,$0.28 per kWh,2.0,West Coast Highway,Perth,6015,Type 2 (Socket Only),2,22.0,2026-04-03T04:03:00Z
135438,5EFBCABC-ADF0-4C0C-9366-5A6D1091C992,Stokes and Renk,-31.9471073397873,115.82908593542061,(Business Owner at Location),Free,1.0,299 Hay Street,Perth,6008,Type 2 (Socket Only),1,3.8,2019-12-21T00:15:00Z
135414,0608E835-05D9-42A2-B98F-92CD2257E458,Ridge Street Parking,-30.642316,153.003713,(Unknown Operator),Free,1.0,23 Ridge Street,Nambucca Heads,2448,Type 2 (Socket Only),1,22.0,2019-12-20T08:51:00Z
135413,640307BF-7916-4E0C-A48B-45FAD1A4D5B8,River Street Car Park,-30.705982487531593,152.9193924982759,(Unknown Operator),Free,1.0,Cnr River Street and Princess Street,Macksville,2447,Type 2 (Socket Only),1,22.0,2019-12-20T08:52:00Z
134363,DA026DC2-4E98-44AB-B45C-7A3F24997579,McCarthy Prestige,-31.979331,115.78509,Tesla (Tesla-only charging),Free,1.0,Gugeri Street,Perth,6010,Type 2 (Tethered Connector) ,1,22.0,2022-06-01T23:46:00Z
133760,5AEC791D-FEA1-47EB-9A5C-0F70EB28754F,Woolworths Prestons,-33.9521597232138,150.855589807906,ChargePoint,Free,4.0,Corfield Road,Sydney,2170,Type 1 (J1772),1,6.6,2019-12-08T11:44:00Z
133061,095F367D-1695-4C07-826E-80F87F2B9B8D,Bendigo Supercharger,-36.77459046697683,144.3064641507798,Tesla (including non-tesla),AUD 0.42/kWh;other tariffs for older cars,6.0,Condon Street,Bendigo,3550,CCS (Type 2),1,120.0,2026-06-18T21:54:00Z
132642,5AE19C71-2732-41BB-975D-B7AD0C510BA2,McDonald's,-31.9008869,116.163497,(Business Owner at Location),,1.0,Hartung Lane West,Perth,6073,Type 2 (Socket Only),1,7.0,2024-09-09T07:07:00Z
132448,A77DDA5C-6B91-4D5E-BF2F-1E1500CC01DA,Alkimos Shopping Center ,-31.620443448912305,115.68685197927107,Chargefox,$0.27 per kWh,2.0,35 Gouldian Circuit,City of Wanneroo,6036,Type 2 (Socket Only),1,22.0,2023-07-13T23:35:00Z
132348,7C0432DF-62C9-4E7C-B3C3-86F2DD9EB772,Mood Food Kempton,-42.5132541040641,147.189112740537,Chargestar (AU),,1.0,3001 Midland Hwy,Kempton,7030,CCS (Type 2); CHAdeMO,2,50.0,2021-01-24T02:15:00Z
132347,27F11AC6-16B2-46FE-AB06-F0E7FE943BC8,Great Western Tiers Visitor Centre,-41.5235226403948,146.651256368762,(Business Owner at Location),,1.0,98 Emu Bay Rd,Deloraine,7304,Type 2 (Socket Only),1,22.0,2019-09-27T07:30:00Z
132346,FE46CAC3-A87F-4022-9083-CD5C1A98F670,Huonville Council Car Park,-43.0295087004578,147.048364455859,(Business Owner at Location),,1.0,23 Main St,Huonville,7109,Type 2 (Socket Only),1,22.0,2019-09-27T07:30:00Z
131895,16790D31-0424-4E28-9B83-4ADB75535CF1,Stockland,-34.5636660185915,150.838163461777,Tesla (Tesla-only charging),Free,2.0,211 Lake Entrance Road,Shellharbour City Centre,2529,Tesla (Model S/X),1,7.2,2021-12-23T12:47:00Z
131881,8E7C4587-BBBB-447F-B7D3-DDA7187C5355,Stockland Shellharbour Shopping Centre ( Shellharbour Square) - West,-34.563672909556324,150.83831953671825,ChargePoint,Free,2.0,Lamerton Crescent,Shellharbour City Centre,2529,Type 1 (J1772); Type 2 (Tethered Connector) ,2,7.2,2021-12-23T12:46:00Z
131841,19675D7E-F2B8-4F89-BABE-A36B6942E18F,Wollongong Central - P1 Basement Car Park,-34.4233979669063,150.892280394333,(Business Owner at Location),Free,0.0,71 Market Street,Wollongong ,2500,Unknown,1,,2025-08-25T07:52:00Z
131610,297F980C-D274-4C37-9DD2-BA71F2E024B6,Innovation Campus - University of Wollongong,-34.40010718082921,150.8996891900606,Chargefox,Free,2.0,Off Innovation Way,North Wollongong,2500,CCS (Type 2); Type I (AS 3112),3,180.0,2024-07-30T05:30:00Z
131564,C0F39947-DF44-43BC-8425-0427877BA1E6,Figtree Grove Shopping Centre ,-34.43743163189117,150.86340370780567,,Free,2.0,The Avenue,Figtree ,2525,Type 2 (Socket Only),1,22.0,2023-07-13T23:36:00Z
131563,DB56D948-7C13-4813-89D5-69D84D034E0D,Jax EV @ Warrawong Plaza,-34.4868830425302,150.890772967401,(Business Owner at Location),Free,2.0,Corner King St & Cowper Street,Warrawong,2502,Type 2 (Socket Only),1,22.0,2021-12-17T03:48:00Z
131201,EF57DCE4-D1E8-405E-8DBA-625E3813EAFA,Forest Hill Chase Shopping Centre,-37.835025723717706,145.1632775004582,Chargefox,Free,2.0,Pacific Way,Forest Hill,3131,Type 2 (Socket Only),1,22.0,2023-09-28T21:52:00Z
130686,5609BD81-5520-4FAC-93C2-477D5261563D,Tastebuds Tesla Charger,-33.6893362215631,151.224097191251,(Business Owner at Location),,2.0,Mona Vale Road,Sydney,2084,Tesla (Model S/X),1,22.0,2019-08-11T10:32:00Z
129982,58F857EF-1915-40D0-BB87-4C68A9B2B6A6,Hollydene Supercharger [Tesla],-32.447359,150.83232,Tesla (including non-tesla),$0.52/kWh,6.0,3483 Golden Hwy,Jerry's Plains,,CCS (Type 2),1,120.0,2023-08-30T06:19:00Z
129973,23FDFBDF-5FBA-4CD9-8841-DC6227C5C86B,Ovens Supercharger,-36.587007,146.759301,Tesla (Tesla-only charging),AUD 0.42/kWh;other tariffs for older cars,4.0,4994 Great Alpine RD,Ovens,,CCS (Type 2),1,120.0,2019-07-30T09:30:00Z
128500,7B4DE1CA-AB86-455C-B23C-DE4038705221,Frosty Mango,-18.9477734155894,146.27998683444,Tesla (Tesla-only charging),Free,2.0,Bruce Highway,Mutarnee,,Tesla (Model S/X),1,22.0,2019-07-16T05:31:00Z
128458,37760EBE-39CF-4F45-929B-79863053148A,Gillies Street North,-37.535211492512,143.823742199547,(Business Owner at Location),Free,2.0,Gillies Street North,Ballarat,3355,Type 1 (J1772),1,6.6,2019-06-26T17:40:00Z
128374,FEA2B857-700E-4EB7-BC78-17C21495328B,Berry Supercharger,-34.808254,150.636711,Tesla (including non-tesla),AUD 0.42/kWh;other tariffs for older cars,6.0,B640 Princes Highway,Berry,,CCS (Type 2),1,120.0,2023-08-30T06:17:00Z
128371,66A1E2F7-10E2-472D-B83B-DE7B624388BD,Central Coast Supercharger [Tesla],-33.309014,151.421114,Tesla (Tesla-only charging),$0.52/kWh,6.0,Bryant Drive & Wyong Road,Tuggerah,,CCS (Type 2),1,120.0,2021-12-19T02:09:00Z
128195,07E5037B-8B92-46B7-9FC8-7477360EE1B4,PCYC Car Park,-33.75028109544636,151.28666346345153,ChargePoint,Free,2.0,Civic Parade,Dee Why,2099,Tesla (Model S/X); Type 1 (J1772); Type 2 (Socket Only),3,7.0,2021-11-17T09:59:00Z
126711,57069ACA-701B-4C61-8B34-47B8FDCE42D3,Greensborough Plaza,-37.7021622916574,145.102334661124,Chargefox,Free,4.0,25 Main St,Greensborough,3088,Type 2 (Socket Only); Type 2 (Tethered Connector) ,2,22.0,2023-07-13T23:38:00Z
126610,FA721000-71E4-40EA-82BA-0BF41E756B93,Mount Field Visitor Centre,-42.681838541884,146.716543290624,(Unknown Operator),"Free (national park entry fees apply), donation requested",1.0,66 Lake Dobson Road,National Park,7140,Type 2 (Socket Only),1,22.0,2026-01-11T22:51:00Z
126602,8B84459D-498B-4765-A45A-6A26BA586E37,Chargefox - Barnawartha North,-36.0741629913788,146.72714760942472,Chargefox,AUD 0.65/kWh,4.0,Murray Valley Hwy,Barnawartha North,3690,CCS (Type 2); CHAdeMO,8,350.0,2023-09-17T23:55:00Z
126300,5A40BA5E-7CCA-4158-A31C-272C1D245EB6,Chargefox - Euroa,-36.7430554636255,145.59112372251286,Chargefox,,4.0,Euroa Service Centre,Euroa,3666,CCS (Type 2); CHAdeMO,8,350.0,2025-04-19T06:46:00Z
126235,32A032EE-FD75-46E4-A89C-E83F0AD76AAF,Paterson St East Car Park,-41.4359929336476,147.139492094509,Chargefox,AUD 0.50 per kWh,2.0,15 Paterson Street,Launceston,7250,CCS (Type 2); CHAdeMO,2,50.0,2023-07-13T07:45:00Z
126130,CE18CF4E-83EE-4835-B039-16B104EE54B9,Narrandera Marie Bashir Park [NRMA],-34.74657009261118,146.55023922868645,NRMA,$0.66/kWh,1.0,31 Twynam Street,Narrandera,2700,CCS (Type 2); CHAdeMO,2,50.0,2024-11-12T12:09:00Z
125885,9DCA6D7B-9611-4B1C-9013-62CE7F584EA0,Macquarie Point Car Park,-42.880712589104,147.337127709596,(Business Owner at Location),Free (usual parking charges apply),2.0,10 Evans St,Hobart,7000,Type 2 (Socket Only),1,22.0,2019-05-03T22:57:00Z
125734,15D7B754-1307-4F60-AED2-2E1373EB89A2,Hobart Central Car Park,-42.8812069603813,147.324060134641,(Business Owner at Location),Free,2.0,60 Melville St,Hobart,7000,Type 1 (J1772),1,7.0,2019-04-26T09:29:00Z
121552,00690D9C-0195-436D-B0BA-F6C59E8A4CB5,Bathurst Supercharger,-33.41910934956461,149.58664011817848,Tesla (including non-tesla),AUD 0.66/kWh;other tariffs for older cars,6.0,1 Kendall Ave,Bathurst,,CCS (Type 2),1,120.0,2023-06-06T12:12:00Z
121546,14D46759-1CE5-4F8D-86FC-64D1CE0C69F1,Dubbo Supercharger [Tesla],-32.24995,148.609182,Tesla (including non-tesla),$0.52/kWh,4.0,76 Wingewarra Street,Dubbo,2830,CCS (Type 2),1,120.0,2023-08-30T06:19:00Z
116989,B77C2A0E-13A8-4A1E-9CB7-B6002E111AA3,North Shore Hamilton Station [QLD Electric Superhighway],-27.4443374840838,153.083977603349,Queensland Electric Super Highway,0,2.0,281 MacArthur Ave,Hamilton,4007,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),5,50.0,2023-07-17T13:44:00Z
116846,07504E1B-D007-415F-A2A4-97C6F138796B,Albany Highway,-32.01768180025333,115.93733402246494,(Unknown Operator),,1.0,Albany Highway,Perth,6107,,0,,2019-02-15T09:16:00Z
114996,578B6ABB-2027-4E1E-89AD-1784ECEF6017,Sea Gypsy Boutique Cafe,-24.7635262364691,152.406376500262,Chargefox,Free,1.0,Somerville Street,Burnett Heads,4670,CCS (Type 2); CHAdeMO,2,50.0,2023-08-31T11:10:00Z
114487,ED52C97D-A22A-40E0-98F9-2BACF965A7FD,Murray Bridge Visitor Information Centre,-35.1203280440309,139.276326843254,Chargestar (AU),Free,4.0,2 Seventh Street ,Murray Bridge,5253,Type 2 (Socket Only),1,22.0,2019-01-09T10:09:00Z
114101,C093EBBF-2CC1-4E23-972A-AAD2E7CAD0D6,Maroochydore Supercharger,-26.654159,153.087171,Tesla (Tesla-only charging),AUD 0.42/kWh;other tariffs for older cars,6.0,154-164 Horton Parade,Maroochydore,,CCS (Type 2),1,120.0,2019-03-22T18:58:00Z
113903,53F592F0-C8DE-4508-A69D-9417E7966FAF,Canberra Supercharger,-35.294304,149.190322,Tesla (Tesla-only charging),AUD 0.42/kWh;other tariffs for older cars,6.0,Catalina Drive,Majura Park,2609,CCS (Type 2),1,120.0,2019-03-22T18:24:00Z
113821,B0943B9C-3EDA-4ECF-92F2-11E72F7605A0,Gold Coast Supercharger,-28.035361,153.427306,Tesla (Tesla-only charging),AUD 0.42/kWh;other tariffs for older cars,8.0,2 Hooker BLVD,Gold Coast,,CCS (Type 2),1,120.0,2019-03-22T18:26:00Z
113602,7CE93ACF-1205-449E-9B46-9BCE0B8047A9,Tamworth Supercharger,-31.1016479615861,150.9173432295,Tesla (Tesla-only charging),AUD 0.42/kWh;other tariffs for older cars,4.0,West Tamworth League Club,Tamworth,2340,CCS (Type 2),1,120.0,2019-03-22T18:24:00Z
109340,D0218839-A094-4987-9EC3-51C05FBDABE8,Narooma Supercharger,-36.223136,150.128346,Tesla (including non-tesla),AUD 0.42/kWh;other tariffs for older cars,4.0,185 Princes Highway,Narooma,,CCS (Type 2),1,120.0,2023-08-30T06:15:00Z
107781,8E88F8DE-1E58-4D7F-A605-E09B57315908,"Jerningham Street, North Adelaide",-34.9074752234107,138.605518610603,,Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),2.0,61 Jerningham Street,North Adelaide,5006,Type 2 (Socket Only),1,22.0,2018-08-11T21:08:00Z
107780,1D933A66-C0E0-426A-A044-E8AFCDF45334,"Topham UPark, Adelaide",-34.9255831251237,138.597405975263,(Unknown Operator),Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),4.0,52-54 Waymouth Street,Adelaide,5000,Type 2 (Socket Only),1,22.0,2026-07-16T04:52:00Z
107779,E25618F1-BF43-4395-860F-69BF60D861DF,"Light Square, Adelaide",-34.9255343,138.5946563,,Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),2.0,70 Light Square,Adelaide,5000,Type 2 (Socket Only),1,22.0,2018-08-11T21:08:00Z
107778,15DD46AD-494C-4415-8F6D-CC393FC0D3ED,"Wyatt UPark, Adelaide",-34.9250025518746,138.604250972669,,Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times,4.0,18-34 Wyatt Street,Adelaide,5000,Type 2 (Socket Only),1,22.0,2018-08-11T21:09:00Z
107777,18B71722-CABF-48BF-9F1F-264EF81A26D8,"Hindmarsh Square, Adelaide",-34.9244219745177,138.604937618177,,Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),2.0,47 Hindmarsh Square,Adelaide,5000,Type 2 (Socket Only),1,22.0,2018-08-11T21:08:00Z
107776,EA02EF6D-1CA2-45F0-A2B7-7E3896BF68C9,"Rundle UPark, Adelaide",-34.9229265290754,138.605967586439,,Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),11.0,163-185 Rundle Street,Adelaide,5000,Type 2 (Socket Only),1,22.0,2018-08-11T21:08:00Z
107775,F8995CDB-A4D1-4B78-867D-EBEFDCFA2F86,Adelaide Central Market,-34.9298933132088,138.597212856214,,Free first hour then $0.20/kWh from 6am to 6pm Monday to Friday and then $0.10/kWh at all other times (Minimum fee of $1 applies after first hour),11.0,40-60 Gouger Street,Adelaide,5000,Type 2 (Socket Only),1,22.0,2018-08-11T21:08:00Z
107003,DC8AC5DC-20A5-4BD0-92D2-99008278AFC8,Kimberley Entrance Caravan Park,-17.3073017,123.6264617,(Business Owner at Location),,1.0,Rowan Street,,6728,Three Phase 5-Pin (AS/NZ 3123),1,22.0,2018-07-12T19:38:00Z
106990,CB8A9E62-0BC7-415F-BAFE-DD663AF5F1F1,Fitzroy Crossing BP Roadhouse,-18.196713,125.5629255,(Unknown Operator),,1.0,158 Great Northern Highway,Fitzroy Crossing,,Three Phase 5-Pin (AS/NZ 3123),1,22.0,2022-09-01T02:52:00Z
106989,02B2805E-CEF2-458A-8A25-84B65068F57A,Kununurra Agricultural Show Grounds,-15.771180096780398,128.73165995397676,(Unknown Operator),,1.0,214 Coolibah Drive,Nulleywah,6743,Three Phase 5-Pin (AS/NZ 3123),1,22.0,2021-01-02T21:29:00Z
106988,AD6404FA-BB44-46D8-9152-517B2417B3DC,Warmun Roadhouse,-17.017009491078326,128.21695086556724,(Unknown Operator),$0.44/kWh,1.0,Great Northern Highway,Warmun,6743,Three Phase 5-Pin (AS/NZ 3123),1,22.0,2023-07-25T10:33:00Z
106815,756F2400-A153-41F8-84F3-B8F8920B5785,Charles Darwin University - Car Park Orange C,-12.374576,130.869764,(Business Owner at Location),Free,1.0,77 Lakeside Avenue,Darwin,0810,Type 1 (J1772); Type 2 (Socket Only); Type I (AS 3112),3,22.0,2018-07-02T11:11:00Z
105177,7CB62CE2-D515-4C11-AB38-CC2A9B234A5D,Miriam Vale QESH,-24.327315454004623,151.56053269510653,Queensland Electric Super Highway,$0.30,2.0,Blomfield Street,Miriam Vale,4677,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:35:00Z
105176,5D5F8173-D2F7-4D7C-B353-68D1990D5CA6,Childers QESH,-25.235051698123705,152.27907294299166,Queensland Electric Super Highway,$0.30 per kWh,2.0,1-3 Crescent Street,Childers,4660,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:46:00Z
105175,74845780-0D20-4D9E-BB90-79D2711E002E,Maryborough QESH,-25.5395639,152.6987293,Queensland Electric Super Highway,AUD $0.30 / kWh,2.0,102 Lennox Street,Maryborough,4650,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:37:00Z
105174,566F334B-C0E6-4F0F-89F7-1068B7BB7076,Cooroy Station,-26.4178079482267,152.911369371053,Queensland Electric Super Highway,AUD $00.45 / kWh,2.0,Elm Street,Cooroy,4563,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:15:00Z
100404,D0D3C711-5C0C-4858-8505-819B46C9B477,Broadway Supercharger,-33.882995,151.194332,Tesla (Tesla-only charging),AUD 0.42/kWh;other tariffs for older cars,8.0,1 Bay Street,Broadway,2007,CCS (Type 2),1,120.0,2025-03-21T01:01:00Z
100340,BF4F533A-3631-4BAE-9399-C64F43845FFC,Adelaide Airport Terminal Car Park,-34.9377511939248,138.536149263382,(Unknown Operator),Free,4.0,Sir Richard Williams Avenue,Adelaide Airport,5950,Type 1 (J1772); Type 2 (Tethered Connector) ,2,7.0,2018-02-27T02:27:00Z
100339,38FD06C5-0C2A-440F-AE7A-3FEA930C2022,Tea Tree Plaza Transport Interchange Car Park,-34.8311586377413,138.695129156113,ChargePoint,Parking is $10/day. Fees for EV Charging are $2.80/hr with max $11.20.,2.0,Smart Road ,Modbury,5092,Type 1 (J1772),1,6.6,2018-02-23T23:18:00Z
100338,E6E5BAE9-4BBA-48F9-A6E7-4791D2CE8D3E,Organic Market and Cafe,-35.0055123951571,138.716045022011,ChargePoint,Free,1.0,5 Druid Avenue,Stirling East,5152,Type 1 (J1772); Type 2 (Tethered Connector) ,2,6.6,2018-02-23T23:18:00Z
100337,1D3DCEF8-44BC-4150-A645-292A29004319,Unley Nissan,-34.9561487480727,138.60754430294,ChargePoint,Free,1.0,284 Unley Road,Hyde Park,5061,Type 1 (J1772),1,6.6,2018-02-23T23:17:00Z
100310,6E949F98-B5BA-4756-B2E5-A14A36698067,Summit Community Centre,-34.9237435964961,138.72494995594,Chargestar (AU),Free,1.0,1 Crescent Drive,Norton Summit,5136,Type 1 (J1772),1,7.0,2018-02-22T09:55:00Z
100271,8FBA82EE-F21D-4E13-8BA7-4A83ED99527A,UPark on Grote Street,-34.9282342045162,138.596016168594,(Unknown Operator),Free,2.0,82 Grote Street,Adelaide,5000,Type I (AS 3112),1,3.6,2018-02-20T14:32:00Z
100240,4416DBB4-DD56-4C87-956E-D5C78A9D6AE7,Fleurieu Automotive,-35.5579131000237,138.600490093231,Tesla (Tesla-only charging),Free,1.0,56 Maude Street,Victor Harbour,5211,Type 2 (Tethered Connector) ,1,,2018-02-25T10:19:00Z
100239,DA159B68-67F1-4674-B14E-F12C30B84432,Gawler Council Administration Centre,-34.597536084816,138.750350475311,ChargePoint,Free,2.0,41 High Street,Gawler East,5118,Type 1 (J1772),1,6.6,2018-02-21T06:54:00Z
100238,E5878B36-DED1-42B0-8785-980853350FF5,Parndana Kangaroo Island,-35.7913961145384,137.263805866241,(Unknown Operator),See Chargepoint website for fees.,1.0,85 Wedgewood Road,Parndana,5220,Type 1 (J1772),1,6.6,2018-02-20T14:34:00Z
100237,177F8D2B-17E6-4599-873A-22F82159AA7B,Kingscote Kangaroo Island,-35.655587624348,137.638199329376,ChargePoint,See Chargepoint website,1.0,2 Murray Street,Kingscote,5223,Type 1 (J1772),1,6.6,2018-02-20T14:34:00Z
100236,42F20357-0517-4F6E-9E28-F0A3F35A4B4A,Penneshaw Kangaroo Island,-35.7182945532347,137.938553094864,ChargePoint,See website or phone for fees,1.0,27 Middle Terrace,Penneshaw,5222,Type 1 (J1772),1,6.6,2018-02-20T14:34:00Z
100235,F7183743-7BAE-42FA-ACBA-3CF5B15F6E25,Burnside Shopping Centre,-34.9423509694796,138.641946315765,ChargePoint,Free,3.0,Cator Street,Burnside,5065,Type 2 (Socket Only),2,7.0,2026-07-17T08:19:00Z
100231,424D4779-FC74-4DBF-9FBB-084E31A942C2,Office Building car park,-34.9782827782779,138.573560714722,ChargePoint,Free,1.0,962 South Road,Edwardstown,5039,Type 1 (J1772),1,6.6,2019-01-09T10:11:00Z
100230,99B8A95A-EF26-47EE-AF7A-340DF97B85C3,Gawler Visitor Information Centre,-34.5964807070339,138.749830126762,ChargePoint,Free,1.0,Pioneer Place,Gawler,5118,Type 1 (J1772),1,6.6,2018-02-21T06:28:00Z
100229,BE807160-86D2-4EFE-A16B-777269A66C16,Adelaide Hills Business Centre,-34.9494963805521,138.87688100338,(Unknown Operator),Free,1.0,82 Onkaparinga Valley Road,Woodside,5244,Type 1 (J1772),1,7.0,2018-02-25T12:03:00Z
100228,5A18AD21-62FA-4147-9533-A59E333B090D,Barker Reserve,-35.5576774380052,138.612383008003,Chargestar (AU),Free,1.0,Bay Road,Victor Harbor,5211,Type 1 (J1772),1,7.0,2018-02-20T14:42:00Z
100225,77224C7F-105E-461A-BE5A-C06A92885A14,Strathalbyn Visitor Information Centre,-35.2611352649743,138.891831636429,Chargestar (AU),Free,1.0,20 South Terrace,Strathalbyn ,5255,Type 1 (J1772),1,7.0,2018-02-20T14:41:00Z
100224,4E035D41-2042-404F-BAE0-E26759006400,Normanville Town Centre,-35.44700132829,138.318842053413,Chargestar (AU),Free,1.0,12 Edwards Avenue,Normanville,5204,Type 1 (J1772),1,7.0,2024-07-08T08:58:00Z
100223,26D31B25-EB92-44DD-8C17-4A380305258F,Goolwa Visitor Centre,-35.502923987621,138.784103393555,Chargestar (AU),Free,2.0,2 Cadell street,Goolwa,5214,Type 1 (J1772),1,7.0,2024-07-08T08:58:00Z
100222,69AF7AA9-B649-468D-A7B1-12C9A4922EFD,Town Centre,-35.5538980228341,138.621958494186,Chargestar (AU),Free,1.0,2 Stuart Street,Victor Harbor ,5211,Type 1 (J1772),1,7.0,2018-02-20T14:37:00Z
100221,C61B4A6A-6877-47CE-AC9B-A525E105CAB4,Summit Health Centre,-35.0812612,138.8692225,(Unknown Operator),Free,2.0,85 Wellington Road,Mount Barker,5251,Type 1 (J1772),1,7.0,2018-02-25T12:10:00Z
